,id,title,imdb_id,original_language,release_date,revenue,vote_average
3489,14906,Saludos Amigos,tt0036326,en,8/24/1942,0.0,5.8
3490,16176,The Slipper and the Rose,tt0075232,en,3/24/1976,0.0,6.8
3492,12518,Honeymoon in Vegas,tt0104438,en,8/28/1992,0.0,5.5
3493,10567,Dinosaur,tt0130623,en,5/19/2000,354248063.0,6.2
3494,10642,Loser,tt0217630,en,7/21/2000,0.0,5.0
3495,9285,Road Trip,tt0215129,en,5/19/2000,119754278.0,5.9
3496,10569,Small Time Crooks,tt0196216,en,5/19/2000,0.0,6.4
3497,21879,The Hollywood Knights,tt0080881,en,5/30/1980,10000000.0,6.4
3498,98502,The Myth Of Fingerprints,tt0119746,en,9/17/1997,458815.0,3.4
3501,955,Mission: Impossible II,tt0120755,en,5/24/2000,546388105.0,5.9
3502,8584,Shanghai Noon,tt0184894,en,5/26/2000,56932305.0,6.2
3504,11332,8 ½ Women,tt0154443,en,5/22/1999,0.0,6.3
3505,16093,Carnival of Souls,tt0055830,en,9/26/1962,0.0,6.7
3507,962,The Gold Rush,tt0015864,en,6/25/1925,2500000.0,7.7
3508,5483,Lisa and the Devil,tt0068863,en,5/8/1973,0.0,6.2
3510,30588,Monsieur Verdoux,tt0039631,en,4/11/1947,0.0,7.9
3512,23518,Seven Days in May,tt0058576,en,2/12/1964,0.0,6.9
3513,691,The Spy Who Loved Me,tt0076752,en,7/7/1977,185438673.0,6.6
3516,698,Moonraker,tt0079574,en,6/26/1979,210308099.0,5.9
3520,40685,In Old California,tt0034889,en,5/31/1942,0.0,4.4
3522,40639,Dark Command,tt0032383,en,4/15/1940,0.0,5.7
3524,9600,Big Momma's House,tt0208003,en,5/31/2000,173959438.0,5.6
3526,38006,The Abominable Snowman,tt0050095,en,8/26/1957,0.0,6.4
3527,2768,American Gigolo,tt0080365,en,2/8/1980,22743674.0,5.9
3531,21,The Endless Summer,tt0060371,en,6/15/1966,0.0,7.8
3532,10911,The Guns of Navarone,tt0054953,en,4/27/1961,28900000.0,7.3
3534,30308,Lured,tt0039589,en,8/28/1947,0.0,6.0
3535,38688,Pandora and the Flying Dutchman,tt0043899,en,2/15/1951,0.0,6.5
3537,26278,Quatermass II,tt0050873,en,5/24/1957,0.0,6.2
3542,26958,Puppet Master 5: The Final Chapter,tt0110916,en,9/21/1994,0.0,4.2
3546,6003,Romeo and Juliet,tt0063518,en,4/2/1968,38901218.0,7.3
3547,23939,Stay Tuned,tt0105466,en,8/14/1992,10736401.0,6.0
3548,46614,The Story of G.I. Joe,tt0038120,en,7/13/1945,0.0,4.8
3549,11072,Blazing Saddles,tt0071230,en,2/7/1974,119500000.0,7.2
3551,21299,Benji the Hunted,tt0092638,en,6/17/1987,0.0,6.4
3552,38802,For the Love of Benji,tt0076044,en,6/10/1977,0.0,5.6
3554,985,Eraserhead,tt0074486,en,3/19/1977,7000000.0,7.5
3555,14002,Baraka,tt0103767,en,9/15/1992,0.0,8.0
3557,21137,The Decline of Western Civilization,tt0082252,en,7/1/1981,0.0,7.5
3558,36724,The Decline of Western Civilization Part II: The Metal Years,tt0094980,en,6/17/1988,0.0,6.8
3561,11368,Blood Simple,tt0086979,en,9/7/1984,0.0,7.3
3563,2075,Prizzi's Honor,tt0089841,en,6/14/1985,26657534.0,6.5
3564,1551,Flatliners,tt0099582,en,8/9/1990,61489265.0,6.3
3567,19698,Porky's II: The Next Day,tt0086129,en,6/24/1983,33759266.0,5.2
3568,23919,Porky's 3: Revenge,tt0089826,en,3/22/1985,20518905.0,5.0
3569,18835,Private School,tt0086143,en,7/29/1983,0.0,5.0
3571,15239,The Toxic Avenger,tt0090190,en,5/1/1984,0.0,6.3
3572,28165,The Toxic Avenger Part II,tt0098503,en,2/24/1989,0.0,5.3
3574,15762,Night of the Creeps,tt0091630,en,8/21/1986,0.0,6.6
3578,26889,The Brother from Another Planet,tt0087004,en,9/7/1984,0.0,6.6
3580,9659,Mad Max,tt0079501,en,4/12/1979,100000000.0,6.6
3582,9355,Mad Max Beyond Thunderdome,tt0089530,en,6/29/1985,36230219.0,5.9
3583,1727,Bird on a Wire,tt0099141,en,5/18/1990,0.0,5.9
3584,635,Angel Heart,tt0092563,en,3/6/1987,17185632.0,7.0
3585,10068,Nine 1/2 Weeks,tt0091635,en,2/14/1986,6735922.0,5.8
3586,11495,Firestarter,tt0087262,en,5/11/1984,17080167.0,5.9
3587,11428,Sleepwalkers,tt0105428,en,4/10/1992,30524763.0,4.8
3588,10117,Action Jackson,tt0094612,en,2/12/1988,20256975.0,4.9
3589,35936,Sarafina!,tt0105316,en,9/18/1992,0.0,5.6
3590,25562,Soapdish,tt0102951,en,5/31/1991,36489888.0,6.0
3593,38921,Burglar,tt0092710,en,3/20/1987,0.0,5.0
3595,9679,Gone in Sixty Seconds,tt0187078,en,6/9/2000,237202299.0,6.1
3597,51333,Love's Labour's Lost,tt0182295,en,3/31/2000,299792.0,5.4
3598,17771,Sunshine,tt0145503,en,9/13/1999,0.0,6.1
3599,31610,Trixie,tt0162711,en,6/28/2000,0.0,4.0
3600,60005,American Virgin,tt0143422,en,6/2/2000,0.0,5.2
3602,31657,Coming Home,tt0077362,en,2/15/1978,0.0,6.9
3603,29204,American Pop,tt0082009,en,2/13/1981,6000000.0,7.2
3606,21128,One False Move,tt0102592,en,5/8/1992,1543112.0,6.7
3607,482,Shaft,tt0067741,en,7/2/1971,12121618.0,6.5
3608,592,The Conversation,tt0071360,en,4/7/1974,4420000.0,7.5
3609,31593,Cutter's Way,tt0082220,en,3/19/1981,0.0,6.3
3610,12611,The Fury,tt0077588,en,3/10/1978,24000000.0,6.2
3612,32047,Prince of the City,tt0082945,en,8/19/1981,0.0,7.3
3613,9040,Serpico,tt0070666,en,12/5/1973,29800000.0,7.5
3614,25364,Ace in the Hole,tt0043338,en,6/29/1951,1300000.0,7.9
3615,43002,Lonely Are the Brave,tt0056195,en,5/24/1962,0.0,7.5
3616,5121,The Sugarland Express,tt0072226,en,4/5/1974,12800000.0,6.4
3618,6978,Big Trouble in Little China,tt0090728,en,5/30/1986,11000000.0,7.1
3621,10571,Boys and Girls,tt0204175,en,6/16/2000,20627372.0,5.4
3622,479,Shaft,tt0162650,en,6/15/2000,107196498.0,5.5
3623,7450,Titan A.E.,tt0120913,en,6/16/2000,36754634.0,6.3
3625,25636,Jesus' Son,tt0186253,en,9/5/1999,0.0,6.7
3626,41160,The Match,tt0165384,en,8/13/1999,0.0,5.8
3629,7443,Chicken Run,tt0120630,en,6/21/2000,224834564.0,6.5
3630,2123,"Me, Myself & Irene",tt0183505,en,6/22/2000,149270999.0,6.1
3631,2024,The Patriot,tt0187393,en,6/28/2000,215294342.0,6.8
3632,17711,The Adventures of Rocky & Bullwinkle,tt0131704,en,6/30/2000,35134820.0,3.9
3633,2133,The Perfect Storm,tt0177971,en,3/15/2000,325756637.0,6.2
3634,29946,The Golden Bowl,tt0200669,en,5/14/2000,0.0,6.5
3637,46929,Fun & Fancy Free,tt0039404,en,9/27/1947,0.0,6.2
3638,11598,The Kentucky Fried Movie,tt0076257,en,8/10/1977,0.0,6.4
3639,9702,Bound by Honor,tt0106469,en,2/5/1993,0.0,7.7
3640,117026,Daughter of Dr. Jekyll,tt0050292,en,6/28/1957,0.0,5.5
3641,9873,F/X,tt0089118,en,2/7/1986,20603715.0,6.4
3642,16820,F/X2,tt0101846,en,4/16/1991,0.0,5.8
3645,12764,Missing in Action 2: The Beginning,tt0089604,en,3/1/1985,10755447.0,5.0
3647,8348,Thunderbolt and Lightfoot,tt0072288,en,5/23/1974,21700000.0,6.6
3648,24099,Dreamscape,tt0087175,en,8/15/1984,12145169.0,6.0
3651,16094,House Party,tt0099800,en,3/9/1990,26386000.0,6.1
3653,20343,Make Mine Music,tt0038718,en,4/26/1946,0.0,5.2
3654,13757,Melody Time,tt0040580,en,5/27/1948,0.0,6.3
3656,90980,On Our Merry Way,tt0040664,en,2/3/1948,0.0,6.0
3657,26270,Project Moon Base,tt0046213,en,9/4/1953,0.0,2.5
3658,37744,Rocketship X-M,tt0042897,en,6/2/1950,0.0,5.1
3659,494,Shaft in Africa,tt0070679,en,6/14/1973,1458000.0,5.4
3660,493,Shaft's Big Score!,tt0069257,en,6/8/1972,10000000.0,6.1
3661,12706,Croupier,tt0159382,en,6/25/1998,0.0,6.7
3662,4244,The Kid,tt0219854,en,7/7/2000,69700000.0,6.0
3663,4247,Scary Movie,tt0175142,en,7/7/2000,278019771.0,6.0
3664,20770,But I'm a Cheerleader,tt0179116,en,9/12/1999,2600000.0,6.5
3667,20540,The Pawnbroker,tt0059575,en,4/20/1965,0.0,7.3
3668,23655,Groove,tt0212974,en,6/8/2000,0.0,5.6
3669,1788,Footloose,tt0087277,en,2/17/1984,80035402.0,6.4
3671,36657,X-Men,tt0120903,en,7/13/2000,296339527.0,6.8
3673,47585,The Five Senses,tt0168794,en,5/18/1999,0.0,6.6
3675,36047,The In Crowd,tt0163676,en,7/19/2000,5217498.0,4.7
3676,2655,What Lies Beneath,tt0161081,en,7/21/2000,155464351.0,6.3
3679,93,Anatomy of a Murder,tt0052561,en,7/1/1959,0.0,7.7
3681,90715,Greaser's Palace,tt0068659,en,7/31/1972,0.0,5.6
3682,59181,H.O.T.S.,tt0079257,en,5/1/1979,0.0,5.1
3683,22167,Knightriders,tt0082622,en,4/10/1981,0.0,6.5
3684,18118,Mackenna's Gold,tt0064615,en,3/18/1969,0.0,6.4
3685,11940,Sinbad and the Eye of the Tiger,tt0076716,en,7/15/1977,16000000.0,6.3
3687,10276,What About Bob?,tt0103241,en,5/17/1991,63710000.0,6.7
3688,19380,White Sands,tt0105813,en,4/24/1992,0.0,5.5
3689,13783,Breaker Morant,tt0080310,en,5/15/1980,0.0,7.2
3690,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,tt0068555,en,8/6/1972,18016290.0,6.6
3691,15867,Interiors,tt0077742,en,8/2/1978,0.0,6.7
3692,11686,Love and Death,tt0073312,en,6/10/1975,20173742.0,7.5
3695,18702,Pot o' Gold,tt0034055,en,4/3/1941,0.0,7.3
3697,16110,Thomas and the Magic Railroad,tt0205461,en,7/26/2000,0.0,4.8
3698,12107,Nutty Professor II: The Klumps,tt0144528,en,7/27/2000,123307945.0,4.7
3700,32640,Wonderland,tt0171865,en,5/13/1999,0.0,6.9
3701,10641,Autumn in New York,tt0174480,en,8/11/2000,0.0,5.7
3702,6282,Coyote Ugly,tt0200550,en,7/30/2000,113916474.0,5.8
3703,9383,Hollow Man,tt0164052,en,8/4/2000,190213455.0,5.6
3704,5551,Space Cowboys,tt0186566,en,7/31/2000,128884132.0,6.3
3706,43079,Mad About Mambo,tt0156757,en,4/4/2000,0.0,4.6
3707,27723,Psycho Beach Party,tt0206226,en,8/6/2000,0.0,6.0
3710,33468,The Brain That Wouldn't Die,tt0052646,en,2/25/1962,0.0,4.4
3711,21866,Bronco Billy,tt0080472,en,6/11/1980,0.0,5.2
3712,33408,The Crush,tt0106627,en,4/2/1993,13609396.0,5.5
3713,11589,Kelly's Heroes,tt0065938,en,6/22/1970,5200000.0,7.2
3714,15158,Phantasm II,tt0095863,en,7/8/1988,7282851.0,6.3
3715,16139,Phantasm III: Lord of the Dead,tt0110823,en,5/6/1994,0.0,5.6
3716,16146,Phantasm IV: Oblivion,tt0138703,en,7/31/1998,0.0,4.9
3717,26515,Pumpkinhead,tt0095925,en,6/9/1988,4385516.0,5.9
3718,11856,Air America,tt0099005,en,8/10/1990,33461269.0,5.3
3722,18391,Easy Money,tt0085470,en,8/19/1983,0.0,6.6
3725,27452,The Spiral Staircase,tt0038975,en,2/6/1946,0.0,6.6
3726,77571,What Ever Happened to Aunt Alice?,tt0065206,en,8/20/1969,0.0,5.2
3727,38548,Margaret Cho: I'm the One That I Want,tt0251739,en,7/1/2000,0.0,8.7
3728,20438,The Tao of Steve,tt0234853,en,8/4/2000,0.0,5.9
3729,274868,The Tic Code,tt0165986,en,6/1/2000,0.0,1.0
3733,10391,Bless the Child,tt0163983,en,8/11/2000,0.0,4.9
3734,14195,Cecil B. Demented,tt0173716,en,5/17/2000,0.0,6.2
3736,45905,The Opportunists,tt0138681,en,5/17/2000,0.0,5.5
3737,10393,The Replacements,tt0191397,en,8/7/2000,0.0,6.2
3739,8843,The Cell,tt0209958,en,8/17/2000,104155843.0,6.0
3741,23618,The Original Kings of Comedy,tt0236388,en,8/18/2000,0.0,6.5
3742,117262,Sunset Strip,tt0178050,en,8/18/2000,0.0,6.0
3743,30946,All the Rage,tt0176426,en,9/11/1999,0.0,5.3
3745,37137,The Naked Gun 2½: The Smell of Fear,tt0102510,en,6/28/1991,86930411.0,6.6
3746,23283,Our Town,tt0032881,en,5/24/1940,0.0,4.6
3747,3110,Shane,tt0046303,en,4/23/1953,20000000.0,7.3
3749,11694,Cat Ballou,tt0059017,en,6/24/1965,20666667.0,6.5
3751,39891,The Devil Rides Out,tt0062885,en,7/20/1968,0.0,6.7
3752,76891,Jerry and Tom,tt0120867,en,12/4/1998,0.0,6.7
3754,26865,X: The Unknown,tt0049967,en,9/21/1956,0.0,5.8
3755,11398,The Art of War,tt0160009,en,8/23/2000,30199105.0,5.6
3757,26244,Phish: Bittersweet Motel,tt0168515,en,8/25/2000,0.0,6.0
3758,1588,Bring It On,tt0204946,en,8/25/2000,90449929.0,5.8
3759,287821,Catfish in Black Bean Sauce,tt0162903,en,6/9/2000,0.0,0.0
3760,19150,The Crew,tt0198386,en,8/21/2000,0.0,6.4
3762,18153,Steal This Movie,tt0161216,en,8/18/2000,0.0,6.2
3764,41282,Skipped Parts,tt0209322,en,6/6/2000,0.0,6.5
3765,12211,Highlander: Endgame,tt0144964,en,9/1/2000,15843608.0,4.4
3766,137236,Backstage,tt0259207,en,9/8/2000,0.0,7.5
3767,9995,Turn It Up,tt0216772,en,9/6/2000,0.0,5.0
3769,10480,Nurse Betty,tt0171580,en,9/8/2000,0.0,5.9
3771,10685,The Watcher,tt0204626,en,9/8/2000,0.0,5.0
3772,1619,The Way of the Gun,tt0202677,en,9/8/2000,19125401.0,6.4
3773,786,Almost Famous,tt0181875,en,9/15/2000,47383689.0,7.4
3774,14805,Bait,tt0211938,en,9/14/2000,0.0,6.1
3775,51179,Circus,tt0191037,en,5/5/2000,0.0,4.3
3777,18074,Duets,tt0134630,en,9/9/2000,0.0,5.5
3778,170767,Goya in Bordeaux,tt0210717,en,9/4/1999,0.0,5.5
3780,27665,Uninvited Guest,tt0188694,en,6/1/1999,170832.0,5.0
3781,29015,The Specials,tt0181836,en,9/22/2000,0.0,5.5
3782,10562,Under Suspicion,tt0164212,en,9/24/2000,260562.0,6.4
3783,201724,Prince of Central Park,tt0170452,en,9/22/2000,0.0,5.2
3784,12212,Urban Legends: Final Cut,tt0192731,en,9/19/2000,38574362.0,4.4
3785,14629,Woman on Top,tt0206420,en,9/22/2000,0.0,5.5
3786,16,Dancer in the Dark,tt0168629,en,5/17/2000,40031879.0,7.7
3787,13785,Best in Show,tt0218839,en,9/19/2000,0.0,6.7
3788,34299,Beautiful,tt0210567,en,9/10/2000,0.0,5.8
3790,22597,The Broken Hearts Club: A Romantic Comedy,tt0222850,en,2/1/2000,1744858.0,6.3
3791,19348,Girlfight,tt0210075,en,5/1/2000,0.0,6.4
3792,10637,Remember the Titans,tt0210945,en,9/29/2000,136706683.0,7.4
3793,9003,Hellraiser,tt0093177,en,9/11/1987,14564027.0,6.9
3795,11569,Hellraiser III: Hell on Earth,tt0104409,en,9/11/1992,12534961.0,5.3
3797,26484,Beach Party,tt0056860,en,8/7/1963,0.0,6.8
3798,39113,Bikini Beach,tt0057887,en,7/22/1964,0.0,6.7
3802,2160,Voyage to the Bottom of the Sea,tt0055608,en,7/12/1961,7000000.0,5.4
3803,2161,Fantastic Voyage,tt0060397,en,8/24/1966,12000000.0,6.7
3804,3073,Abbott and Costello Meet Frankenstein,tt0040068,en,6/15/1948,0.0,7.4
3806,10973,Creature from the Black Lagoon,tt0046876,en,3/5/1954,1300000.0,6.7
3807,34077,The Giant Gila Monster,tt0052846,en,6/25/1959,0.0,4.2
3809,43109,The Killer Shrews,tt0052969,en,6/25/1959,0.0,4.3
3810,43230,Kronos,tt0050610,en,3/31/1957,0.0,5.8
3811,15855,Phantom of the Opera,tt0036261,en,8/27/1943,0.0,5.6
3815,27767,Slumber Party Massacre III,tt0100639,en,9/7/1990,0.0,5.4
3820,20455,Digimon: The Movie,tt0259974,en,3/17/2000,0.0,6.2
3822,1485,Get Carter,tt0067128,en,3/3/1971,0.0,6.9
3825,10687,Tigerland,tt0170691,en,9/22/2000,0.0,6.7
3828,10763,Dr. T and the Women,tt0205271,en,9/13/2000,0.0,4.6
3832,21142,Billy Jack,tt0066832,en,8/2/1971,0.0,6.5
3833,78140,Billy Jack Goes to Washington,tt0075754,en,4/16/1977,0.0,6.4
3834,2134,The Time Machine,tt0054387,en,8/17/1960,0.0,7.5
3837,28605,Ghoulies II,tt0093091,en,9/18/1987,0.0,4.4
3838,42797,The Unsinkable Molly Brown,tt0058708,en,6/11/1964,0.0,5.7
3840,27033,The Strange Love of Martha Ivers,tt0038988,en,7/24/1946,0.0,6.9
3842,71,Billy Elliot,tt0249462,en,5/18/2000,110000000.0,7.4
3846,13762,The Private Eyes,tt0081376,en,4/17/1980,0.0,6.9
3855,11978,Men of Honor,tt0203019,en,9/13/2000,48814909.0,7.0
3872,11849,Dungeons & Dragons,tt0190374,en,12/8/2000,15185241.0,3.9
3873,11983,Proof of Life,tt0228750,en,12/8/2000,0.0,6.1
3874,11678,Vertical Limit,tt0190865,en,12/8/2000,215663859.0,5.9
3875,2669,The Bounty,tt0086993,en,5/4/1984,8613462.0,6.5
3876,20721,Code of Silence,tt0088936,en,5/3/1985,20345361.0,6.0
3878,12714,She's Having a Baby,tt0096094,en,2/5/1988,0.0,5.5
3879,92603,Secrets of the Heart,tt0120090,en,3/19/1997,0.0,6.4
3880,708,The Living Daylights,tt0093428,en,6/29/1987,191185897.0,6.2
3881,1857,The Transformers: The Movie,tt0092106,en,8/8/1986,5849647.0,7.1
3885,11064,Brewster's Millions,tt0088850,en,5/22/1985,45833132.0,6.5
3886,107,Snatch,tt0208092,en,9/1/2000,83557872.0,7.7
3888,37716,Mr Accident,tt0156807,en,3/24/2000,0.0,5.3
3891,11688,The Emperor's New Groove,tt0120917,en,12/9/2000,169327687.0,7.2
3892,12509,Pollock,tt0183659,en,9/6/2000,8.0,6.6
3896,5001,Before Night Falls,tt0247196,en,9/3/2000,8524534.0,6.6
3899,25520,The House of Mirth,tt0200720,en,9/23/2000,5164404.0,6.4
3902,134,"O Brother, Where Art Thou?",tt0190590,en,8/30/2000,71868327.0,7.3
3903,62677,Songcatcher,tt0210299,en,3/1/2001,0.0,5.6
3904,21991,State and Main,tt0120202,en,8/26/2000,0.0,6.5
3911,10873,Shadow of the Vampire,tt0189998,en,5/15/2000,8279017.0,6.6
3914,15739,Annie,tt0083564,en,6/18/1982,57059003.0,6.2
3915,15413,Don't Tell Mom the Babysitter's Dead,tt0101757,en,6/7/1991,25196249.0,5.8
3916,2623,An Officer and a Gentleman,tt0084434,en,7/28/1982,129795554.0,6.8
3918,13715,At Close Range,tt0090670,en,4/18/1986,2347000.0,6.7
3919,19108,Breaker! Breaker!,tt0075783,en,4/1/1977,0.0,4.7
3925,34794,The St  Francisville Experiment,tt0218625,en,4/15/2000,0.0,5.5
3931,125498,Kids World,tt0176883,en,12/7/2001,0.0,4.3
3935,17474,The Man in the Moon,tt0102388,en,9/30/1991,2853801.0,7.1
3937,2613,Prelude to a Kiss,tt0105165,en,7/10/1992,22697691.0,5.4
3938,22021,Coffy,tt0069897,en,6/13/1973,0.0,7.2
3939,22048,Foxy Brown,tt0071517,en,4/5/1974,0.0,6.4
3941,26333,Untamed Heart,tt0108451,en,2/12/1993,18899204.0,6.5
3944,31768,Amy,tt0118614,en,9/12/1997,0.0,6.9
3945,287991,Dog Run,tt0116119,en,4/4/2001,0.0,0.0
3947,18856,The Invisible Circus,tt0178642,en,2/23/2001,0.0,5.1
3952,74340,Amazing Grace and Chuck,tt0092545,en,5/22/1987,0.0,6.3
3953,5709,Amazon Women on the Moon,tt0092546,en,9/18/1987,0.0,6.0
3954,11215,Baby Boom,tt0092605,en,9/17/1987,0.0,6.0
3955,26477,Back to the Beach,tt0092608,en,8/7/1987,0.0,5.9
3956,10937,Barfly,tt0092618,en,9/2/1987,3221568.0,7.3
3957,4639,Best Seller,tt0092641,en,9/25/1987,4278150.0,6.3
3958,96,Beverly Hills Cop II,tt0092644,en,5/18/1987,299965036.0,6.1
3962,67307,The Big Town,tt0092656,en,9/25/1987,1700000.0,5.9
3963,19324,Born in East L.A.,tt0092690,en,8/21/1987,0.0,5.9
3964,19933,The Brave Little Toaster,tt0092695,en,7/9/1987,0.0,6.8
3965,12919,Can't Buy Me Love,tt0092718,en,8/14/1987,31623833.0,6.7
3971,70199,Dead of Winter,tt0092842,en,2/6/1987,2413427.0,6.4
3972,39507,The Dead,tt0092843,en,9/3/1987,0.0,6.5
3973,62185,Death Before Dishonor,tt0092854,en,2/20/1987,0.0,5.0
3974,24826,Disorderlies,tt0092897,en,7/14/1987,10348437.0,4.4
3977,10110,Empire of the Sun,tt0092965,en,12/9/1987,22238696.0,7.3
3978,18935,Ernest Goes to Camp,tt0092974,en,5/22/1987,23509382.0,5.5
3980,20287,Extreme Prejudice,tt0092997,en,4/24/1987,0.0,5.7
3982,71881,Five Corners,tt0093029,en,9/11/1987,0.0,5.5
3984,4918,The Fourth Protocol,tt0093044,en,8/28/1987,0.0,6.1
3985,28368,Gardens of Stone,tt0093073,en,5/5/1987,5262047.0,5.5
3990,34101,Hollywood Shuffle,tt0093200,en,3/20/1987,0.0,5.7
3991,32054,Hope and Glory,tt0093209,en,9/3/1987,0.0,6.5
3992,14464,Hot Pursuit,tt0093215,en,5/8/1987,4215859.0,6.1
3994,32227,Hunk,tt0093231,en,3/6/1987,1749956.0,7.0
3995,2614,Innerspace,tt0093260,en,6/30/1987,25893810.0,6.6
3997,12704,Ishtar,tt0093278,en,5/15/1987,14375181.0,4.3
3998,580,Jaws: The Revenge,tt0093300,en,7/17/1987,51881013.0,3.5
4002,1547,The Lost Boys,tt0093437,en,7/31/1987,32222567.0,6.8
4004,2608,Maid to Order,tt0093476,en,7/10/1987,9868521.0,5.2
4006,10019,Mannequin,tt0093493,en,2/13/1987,42721196.0,5.5
4007,11649,Masters of the Universe,tt0093507,en,8/7/1987,17336370.0,5.1
4008,84499,Million Dollar Mystery,tt0093539,en,6/12/1987,0.0,4.5
4009,13509,The Monster Squad,tt0093560,en,8/14/1987,3769990.0,6.8
4011,30175,Morgan Stewart's Coming Home,tt0093567,en,2/20/1987,0.0,4.9
4014,22915,North Shore,tt0093648,en,8/14/1987,3832228.0,5.2
4015,24940,Head Over Heels,tt0192111,en,2/2/2001,10424470.0,5.3
4017,10984,Valentine,tt0242998,en,2/1/2001,0.0,5.0
4019,121091,Fever,tt0177769,en,5/16/1999,0.0,6.0
4020,318,The Million Dollar Hotel,tt0120753,en,2/9/2000,0.0,5.9
4022,9740,Hannibal,tt0212985,en,2/8/2001,351692268.0,6.4
4023,10878,Saving Silverman,tt0239948,en,2/9/2001,19351569.0,5.4
4024,47588,Signs & Wonders,tt0230783,en,2/9/2001,0.0,5.0
4026,7093,Vatel,tt0190861,en,5/1/2000,0.0,6.0
4027,16300,Down to Earth,tt0231775,en,2/16/2001,0.0,4.9
4029,1921,Sweet November,tt0230838,en,2/16/2001,65754228.0,6.4
4030,44412,Company Man,tt0177650,en,3/9/2000,0.0,5.3
4032,23685,Monkeybone,tt0166276,en,2/23/2001,5409517.0,4.2
4033,12138,3000 Miles to Graceland,tt0233142,en,2/23/2001,18720175.0,5.8
4035,6073,The Mexican,tt0236493,en,3/1/2001,147845033.0,5.8
4036,39180,See Spot Run,tt0250720,en,3/2/2001,0.0,4.8
4037,35569,Carman: The Champion,tt0262462,en,3/2/2001,0.0,3.2
4041,2749,15 Minutes,tt0179626,en,3/1/2001,56359980.0,5.7
4042,10050,Get Over It,tt0192071,en,3/8/2001,0.0,5.5
4043,17203,Blow Dry,tt0212380,en,3/1/2001,637769.0,5.8
4044,168485,Hit and Runway,tt0138493,en,4/17/1999,0.0,0.0
4046,54968,Simon Magus,tt0161977,en,2/17/1999,0.0,10.0
4049,32686,Gray's Anatomy,tt0116447,en,9/11/1996,0.0,6.3
4051,6028,The Mirror Crack'd,tt0081163,en,9/19/1980,11000000.0,6.0
4054,29492,Reform School Girls,tt0091836,en,8/22/1986,2510433.0,6.4
4057,38545,The Unbelievable Truth,tt0100842,en,4/1/1989,0.0,7.4
4058,19490,The Bishop's Wife,tt0039190,en,12/9/1947,0.0,6.9
4061,38805,Lilies of the Field,tt0057251,en,6/4/1963,0.0,6.7
4063,2428,The Greatest Story Ever Told,tt0059245,en,2/15/1965,15473333.0,6.5
4064,22013,Elmer Gantry,tt0053793,en,6/19/1960,10400000.0,7.3
4065,15598,Alfie,tt0060086,en,3/29/1966,0.0,6.5
4066,43332,Demetrius and the Gladiators,tt0046899,en,6/16/1954,0.0,6.4
4069,17965,The Abominable Dr. Phibes,tt0066740,en,5/18/1971,0.0,6.9
4071,33250,Real Life,tt0079781,en,3/2/1979,0.0,6.1
4072,14460,Battle Beyond the Stars,tt0080421,en,9/8/1980,11000000.0,5.9
4073,17466,Death Warrant,tt0099385,en,9/14/1990,16853487.0,5.4
4074,9594,Double Impact,tt0101764,en,7/31/1991,30102717.0,5.3
4075,35976,The End,tt0077504,en,5/10/1978,45000000.0,5.7
4076,4986,Fuzz,tt0068617,en,7/14/1972,0.0,6.2
4077,2453,Harley Davidson and the Marlboro Man,tt0102005,en,8/23/1991,7434726.0,6.1
4078,33676,Losin' It,tt0085868,en,4/8/1983,1246141.0,4.5
4080,31004,The Mighty Quinn,tt0097880,en,2/17/1989,4557214.0,5.8
4081,125099,Unmade Beds,tt0127952,en,9/10/1997,0.0,5.0
4083,11454,Manhunter,tt0091474,en,8/14/1986,8620929.0,6.8
4087,14052,Revenge of the Nerds,tt0088000,en,7/20/1984,0.0,6.6
4088,16889,Revenge of the Nerds II: Nerds in Paradise,tt0093857,en,7/10/1987,22642033.0,5.5
4089,39934,Longtime Companion,tt0100049,en,5/1/1990,0.0,7.2
4090,26580,4 Little Girls,tt0118540,en,7/9/1997,0.0,6.7
4091,21309,River's Edge,tt0091860,en,8/27/1986,0.0,6.7
4092,16263,Girls Just Want to Have Fun,tt0089208,en,4/12/1985,0.0,6.5
4093,4985,The Longest Yard,tt0071771,en,8/21/1974,43008075.0,6.4
4094,20704,Necessary Roughness,tt0102517,en,9/27/1991,0.0,5.5
4095,23730,C.H.U.D.,tt0087015,en,8/31/1984,3412497.0,5.3
4096,853,Enemy at the Gates,tt0215750,en,3/13/2001,96976270.0,7.2
4097,10877,Exit Wounds,tt0242445,en,3/13/2001,79958599.0,5.3
4098,5257,The Dish,tt0205873,en,7/11/2000,0.0,6.6
4100,20322,The Brothers,tt0250274,en,3/23/2001,0.0,6.8
4101,10833,Heartbreakers,tt0125022,en,3/23/2001,0.0,5.8
4102,20309,Say It Isn't So,tt0239949,en,3/12/2001,0.0,4.8
4103,125093,Too Much Sleep,tt0120352,en,3/7/1997,0.0,0.0
4104,12658,Someone Like You...,tt0244970,en,3/30/2001,0.0,6.0
4105,10054,Spy Kids,tt0227538,en,3/18/2001,147934180.0,5.5
4106,10646,Tomcats,tt0246989,en,3/30/2001,23430766.0,4.9
4107,2575,The Tailor of Panama,tt0236784,en,2/11/2001,28008462.0,6.2
4109,65075,Keep the River on Your Right: A Modern Cannibal Tale,tt0206187,en,4/15/2000,0.0,8.0
